@RELATION CornellMovies_v2

@ATTRIBUTE positive_adjectives_count REAL
@ATTRIBUTE negative_adjectives_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_count REAL
@ATTRIBUTE positive_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE negative_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE negative_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE negative_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE selected_ngrams_count REAL
@ATTRIBUTE original_document_size REAL
@ATTRIBUTE positive_unigrams_and_bigrams_count REAL
@ATTRIBUTE negative_unigrams_and_bigrams_count REAL
@ATTRIBUTE percentage_of_negated_ngrams_by_document_size REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_and_bigrams_count REAL
@ATTRIBUTE positive_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE negative_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE positive_adjectives_sum REAL
@ATTRIBUTE negative_adjectives_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_sum REAL
@ATTRIBUTE sum_ratio_of_positive_adjectives REAL
@ATTRIBUTE sum_ratio_of_positive_adverbs REAL
@ATTRIBUTE sum_ratio_of_positive_verbs REAL
@ATTRIBUTE sum_ratio_of_negative_adjectives REAL
@ATTRIBUTE sum_ratio_of_negative_adverbs REAL
@ATTRIBUTE sum_ratio_of_negative_verbs REAL
@ATTRIBUTE positive_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE negative_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE negative_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE negative_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE sum_ratio_of_positive_adjectives_and_bigrams_with_adjectives REAL
@ATTRIBUTE sum_ratio_of_negative_adjectives_and_bigrams_with_adjectives REAL
@ATTRIBUTE sum_ratio_of_positive_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE sum_ratio_of_negative_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE sum_ratio_of_positive_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE sum_ratio_of_negative_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_unigrams_and_bigrams_sum REAL
@ATTRIBUTE negative_unigrams_and_bigrams_sum REAL
@ATTRIBUTE sum_ratio_of_positive_unigrams_and_bigrams REAL
@ATTRIBUTE sum_ratio_of_negative_unigrams_and_bigrams REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_and_bigrams_sum REAL
@ATTRIBUTE positive_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE negative_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE sum_ratio_of_positive_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE sum_ratio_of_negative_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE max_rule_for_adjective REAL
@ATTRIBUTE max_rule_for_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE max_rule_for_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE max_rule_for_adjective_and_bigrams_with_adjectives REAL
@ATTRIBUTE max_rule_for_unigrams_and_bigrams REAL
@ATTRIBUTE max_rule_for_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE polarity {positive, negative}

@DATA
43,19,24,6,0,8,1,0,0,50,26,24,7,0,85,931,58,27,0.0,31,58,27,31,9.19977666667,-3.6153375,5.58443916667,0.65278,0,0.0098816075904,0.000924105800215,0.0,-0.00388328410311,-0.00022294575725,0.0,1.1356625,-0.2075625,0,0,10.6424361667,-5.53008,5.11235616667,0.9281,0,0.0114311881489,-0.00593993555317,0.00121983082707,-0.00022294575725,0.0,0.0,11.7780986667,-5.7376425,0.012651018976,-0.00616288131042,6.04045616667,11.7780986667,-5.7376425,0.012651018976,-0.00616288131042,17.5157411667,0,1,-1,0,0,0,positive
30,17,13,10,0,12,4,0,0,38,24,14,8,0,78,1040,50,28,0.00865384615385,22,50,28,22,8.13887,-3.61693076923,4.52193923077,0.1711275,0,0.00782583653846,0.000650358173077,0.0,-0.00347781804734,-0.0004858125,0.0,0.6763725,-1.463985,0,0,10.8452478846,-6.00888561538,4.83636226923,-0.7876125,0,0.010428122966,-0.00577777463018,0.000650358173077,-0.00140767788462,0.0,0.0,11.5216203846,-7.47287061538,0.0110784811391,-0.00718545251479,4.04874976923,11.5216203846,-7.47287061538,0.0110784811391,-0.00718545251479,18.994491,1,0,-1,0,0,0,negative
19,10,9,1,0,4,3,0,0,21,11,10,1,0,39,594,25,14,0.0,11,25,14,11,6.65004,-3.587115,3.062925,-0.411065,0,0.0111953535354,0.000158552188552,0.0,-0.00603891414141,-0.000850580808081,0.0,0.09418,-0.505245,0,0,7.27356,-4.01229,3.26127,-0.411065,0,0.0122450505051,-0.0067546969697,0.000158552188552,-0.000850580808081,0.0,0.0,7.36774,-4.517535,0.0124036026936,-0.00760527777778,2.850205,7.36774,-4.517535,0.0124036026936,-0.00760527777778,11.885275,0,0,-1,0,0,0,negative
26,21,5,-1,0,3,4,0,0,31,28,3,-1,0,66,698,34,32,0.00573065902579,2,34,32,2,7.220355,-11.2692675,-4.0489125,-0.150665,0,0.0103443481375,0.00045676217765,0.0,-0.0161450823782,-0.000672614613181,0.0,0.4409,-0.928225,0,0,8.63315,-15.173545,-6.540395,-0.487325,0,0.0123684097421,-0.0217386031519,0.000631661891117,-0.00132983524355,0.0,0.0,9.07405,-16.10177,0.0130000716332,-0.0230684383954,-7.02772,9.07405,-16.10177,0.0130000716332,-0.0230684383954,25.17582,0,0,-1,0,0,0,positive
36,19,17,2,0,3,1,0,0,44,28,16,2,0,76,951,47,29,0.00630914826498,18,47,29,18,10.34028,-6.914535,3.425745,-0.07691,0,0.0108730599369,0.000581682439537,0.0,-0.0072708044164,-0.000662555205047,0.0,0.55318,-0.63009,0,0,12.3916795,-9.8114825,2.580197,-0.07691,0,0.0130301572029,-0.0103170162986,0.000581682439537,-0.000662555205047,0.0,0.0,12.9448595,-10.4415725,0.0136118396425,-0.0109795715037,2.503287,12.9448595,-10.4415725,0.0136118396425,-0.0109795715037,23.386432,0,0,-1,0,0,0,negative
43,13,30,2,0,4,3,0,0,43,20,23,1,0,70,676,47,23,0.0103550295858,24,47,23,24,8.78189416667,-5.044605,3.73728916667,-0.3445975,0,0.0129909677022,0.000555639792899,0.0,-0.00746243343195,-0.00106539940828,0.0,0.3756125,-1.1225125,0,0,8.78189416667,-8.98055916667,-0.198665,-0.7469,0,0.0129909677022,-0.0132848508383,0.000555639792899,-0.0016605214497,0.0,0.0,9.15750666667,-10.1030716667,0.0135466074951,-0.014945372288,-0.945565,9.15750666667,-10.1030716667,0.0135466074951,-0.014945372288,19.2605783333,0,0,-1,0,0,0,negative
25,16,9,0,0,1,1,0,0,29,22,7,0,0,53,791,30,23,0.00505689001264,7,30,23,7,8.629885,-5.903205,2.72668,-0.461795,0,0.0109100948167,0.000154336283186,0.0,-0.00746296460177,-0.000738147914033,0.0,0.12208,-0.583875,0,0,9.50366375,-8.108775,1.39488875,-0.461795,0,0.0120147455752,-0.0102512958281,0.000154336283186,-0.000738147914033,0.0,0.0,9.62574375,-8.69265,0.0121690818584,-0.0109894437421,0.93309375,9.62574375,-8.69265,0.0121690818584,-0.0109894437421,18.31839375,0,0,-1,0,0,0,negative
52,36,16,4,0,9,3,0,0,64,56,8,6,0,132,1509,73,59,0.00795228628231,14,73,59,14,13.5270916667,-12.791345,0.735746666667,0.09397,0,0.00896427545836,0.000539549370444,0.0,-0.00847670311465,-0.000477276341948,0.0,1.01319333333,-0.72021,0,0,16.0159291667,-20.9214629167,-4.90553375,0.292983333333,0,0.0106136044842,-0.0138644552132,0.000671433620499,-0.000477276341948,0.0,0.0,17.0291225,-21.6416729167,0.0112850381047,-0.0143417315551,-4.61255041667,17.0291225,-21.6416729167,0.0112850381047,-0.0143417315551,38.6707954167,0,0,-1,0,0,0,negative
43,11,32,6,0,8,1,0,0,53,17,36,7,0,79,914,61,18,0.00328227571116,43,61,18,43,7.4855375,-3.180675,4.3048625,0.1889775,0,0.00818986597374,0.000660943654267,0.0,-0.00347995076586,-0.000454184901532,0.0,1.04569,-0.415125,0,0,10.86225375,-5.97238375,4.88987,0.630565,0,0.011884303884,-0.00653433670678,0.0011440809628,-0.000454184901532,0.0,0.0,11.90794375,-6.38750875,0.0130283848468,-0.00698852160832,5.520435,11.90794375,-6.38750875,0.0130283848468,-0.00698852160832,18.2954525,0,1,-1,0,0,0,negative
42,14,28,-1,0,3,3,0,0,50,21,29,0,0,78,839,53,24,0.0107270560191,29,53,25,28,10.793175,-4.96854,5.824635,-1.0735075,0,0.0128643325387,0.00023289034565,0.0,-0.00592197854589,-0.00151239868892,0.0,0.548665,-1.2689025,0,0,14.296361,-6.8897495,7.4066115,-0.7202375,0,0.0170397628129,-0.00821185876043,0.0006539511323,-0.00151239868892,0.0,0.0,14.845026,-8.158652,0.0176937139452,-0.00972425744934,6.686374,14.845026,-8.168567,0.0176937139452,-0.00973607508939,23.013593,0,0,-1,0,0,0,negative
54,35,19,3,0,5,4,0,0,63,41,22,1,0,113,845,68,45,0.00710059171598,23,68,45,23,8.54270078947,-11.4490425,-2.90634171053,0.941514,0,0.0101097050763,0.00122086863905,0.0,-0.0135491627219,-0.000106650887574,0.0,1.031634,-0.927087,0,0,10.9241275,-12.597565,-1.6734375,0.104547,0,0.0129279615385,-0.0149083609467,0.00122086863905,-0.0010971443787,0.0,0.0,11.9557615,-13.524652,0.0141488301775,-0.0160055053254,-1.5688905,11.9557615,-13.524652,0.0141488301775,-0.0160055053254,25.4804135,0,1,-1,0,0,0,negative
43,18,25,0,0,3,3,0,0,48,22,26,0,0,76,822,51,25,0.00608272506083,26,51,25,26,11.924135,-6.963045,4.96109,-0.602583333333,0,0.0145062469586,3.34630981346e-05,0.0,-0.00847085766423,-0.000766532846715,0.0,0.283941666667,-1.54154333333,0,0,14.527625,-8.761815,5.76581,-1.25760166667,0,0.0176735097324,-0.0106591423358,0.000345427818329,-0.0018753568532,0.0,0.0,14.8115666667,-10.3033583333,0.0180189375507,-0.012534499189,4.50820833333,14.8115666667,-10.3033583333,0.0180189375507,-0.012534499189,25.114925,0,0,-1,1,1,1,negative
50,24,26,3,0,5,2,0,0,54,29,25,3,0,90,853,59,31,0.00117233294256,28,59,31,28,12.724555,-8.9731525,3.7514025,0.221645,0,0.0149174150059,0.000810234466589,0.0,-0.0105195222743,-0.000550392731536,0.0,0.69113,-0.469485,0,0,14.3076815,-10.22635,4.0813315,0.221645,0,0.016773366354,-0.0119886869871,0.000810234466589,-0.000550392731536,0.0,0.0,14.9988115,-10.695835,0.0175836008206,-0.0125390797186,4.3029765,14.9988115,-10.695835,0.0175836008206,-0.0125390797186,25.6946465,0,0,-1,0,0,0,negative
48,44,4,-5,0,7,13,0,0,60,56,4,-6,0,136,1359,67,69,0.00515084621045,-2,67,69,-2,12.3676725,-18.41394,-6.0462675,0.125708333333,0,0.00910056843267,0.000405259995094,0.0,-0.0135496247241,-0.000312759381898,0.0,0.550748333333,-0.76998,0,0,17.188775,-22.752245,-5.56347,-0.219231666667,0,0.0126481052244,-0.0167419021339,0.000405259995094,-0.000566578366446,0.0,0.0,17.7395233333,-23.522225,0.0130533652195,-0.0173084805004,-5.78270166667,17.7395233333,-23.522225,0.0130533652195,-0.0173084805004,41.2617483333,0,0,-1,1,1,1,negative
21,21,0,1,0,2,2,0,0,23,25,-2,0,0,52,495,25,27,0.0020202020202,-2,25,27,-2,5.9538,-8.097735,-2.143935,-0.501355,0,0.0120278787879,0.000166707070707,0.0,-0.0163590606061,-0.00117954545455,0.0,0.08252,-0.693085,0,0,6.681935,-8.908065,-2.22613,-0.610565,0,0.0134988585859,-0.0179960909091,0.000166707070707,-0.00140017171717,0.0,0.0,6.764455,-9.60115,0.0136655656566,-0.0193962626263,-2.836695,6.764455,-9.60115,0.0136655656566,-0.0193962626263,16.365605,0,0,-1,0,0,0,negative
15,15,0,5,0,6,1,0,0,18,19,-1,5,0,44,576,24,20,0.0,4,24,20,4,4.49807,-7.982325,-3.484255,1.14935833333,0,0.00780914930556,0.00271611689815,0.0,-0.013858203125,-0.000720703125,0.0,1.56448333333,-0.415125,0,0,5.14818,-10.409775,-5.261595,1.14935833333,0,0.0089378125,-0.0180725260417,0.00271611689815,-0.000720703125,0.0,0.0,6.71266333333,-10.8249,0.0116539293981,-0.0187932291667,-4.11223666667,6.71266333333,-10.8249,0.0116539293981,-0.0187932291667,17.5375633333,0,1,-1,0,0,0,negative
58,9,49,2,0,3,0,0,0,67,17,50,3,0,87,937,70,17,0.008537886873,53,70,17,53,12.8998414286,-1.7787225,11.1211189286,0.71634,0,0.0137671733496,0.000764503735326,0.0,-0.00189831643543,0.0,0.0,0.83842,0,0,0,14.9928296429,-4.53720223214,10.4556274107,0.83842,0,0.0160008854246,-0.00484226492224,0.000894791889007,0.0,0.0,0.0,15.8312496429,-4.53720223214,0.0168956773136,-0.00484226492224,11.2940474107,15.8312496429,-4.53720223214,0.0168956773136,-0.00484226492224,20.368451875,1,1,-1,1,1,1,positive
35,7,28,1,0,2,1,0,0,39,10,29,1,0,52,547,41,11,0.0036563071298,30,41,11,30,7.175715,-1.821585,5.35413,0.39079,0,0.013118308958,0.000714424131627,0.0,-0.00333013711152,0.0,0.0,0.8323775,-0.009915,0,0,8.27433375,-3.290335,4.98399875,0.8224625,0,0.0151267527422,-0.00601523765996,0.00152171389397,-1.8126142596e-05,0.0,0.0,9.10671125,-3.30025,0.0166484666362,-0.00603336380256,5.80646125,9.10671125,-3.30025,0.0166484666362,-0.00603336380256,12.40696125,0,1,-1,0,0,0,negative
33,19,14,2,0,4,2,0,0,36,22,14,2,0,64,920,40,24,0.0,16,40,24,16,10.83309,-8.5308375,2.3022525,0.36839,0,0.0117750978261,0.000557467391304,0.0,-0.00927264945652,-0.000157043478261,0.0,0.51287,-0.14448,0,0,12.2673775,-8.72889,3.5384875,0.36839,0,0.0133341059783,-0.00948792391304,0.000557467391304,-0.000157043478261,0.0,0.0,12.7802475,-8.87337,0.0138915733696,-0.0096449673913,3.9068775,12.7802475,-8.87337,0.0138915733696,-0.0096449673913,21.6536175,0,1,-1,0,0,0,negative
20,20,0,11,0,14,3,0,0,25,27,-2,11,0,69,736,39,30,0.00271739130435,9,39,30,9,5.097315,-9.110025,-4.01271,0.35235,0,0.00692569972826,0.00153114130435,0.0,-0.0123777513587,-0.0010524048913,0.0,1.12692,-0.77457,0,0,5.885451,-12.572195,-6.686744,0.35235,0,0.00799653668478,-0.0170817866848,0.00153114130435,-0.0010524048913,0.0,0.0,7.012371,-13.346765,0.00952767798913,-0.0181341915761,-6.334394,7.012371,-13.346765,0.00952767798913,-0.0181341915761,20.359136,0,0,-1,0,0,0,negative
27,29,-2,2,0,3,1,0,0,41,41,0,2,0,86,886,44,42,0.00902934537246,2,44,42,2,8.67892666667,-11.67906,-3.00013333333,-0.07596,0,0.00979562829195,0.000625428893905,0.0,-0.0131817832957,-0.000711162528217,0.0,0.55413,-0.63009,0,0,14.0072891667,-16.203834375,-2.19654520833,-0.07596,0,0.0158095814522,-0.0182887521163,0.000625428893905,-0.000711162528217,0.0,0.0,14.5614191667,-16.833924375,0.0164350103461,-0.0189999146445,-2.27250520833,14.5614191667,-16.833924375,0.0164350103461,-0.0189999146445,31.3953435417,0,0,-1,0,0,0,positive
23,8,15,3,0,6,7,0,0,33,14,19,-1,0,60,852,39,21,0.0117370892019,18,39,21,18,7.88368,-2.3749275,5.5087525,-0.276477666667,0,0.00925314553991,0.000530372456964,0.0,-0.00278747359155,-0.000854876760563,0.0,0.451877333333,-2.26921233333,0,0,10.147215,-5.7112675,4.4359475,-1.817335,0,0.0119098767606,-0.00670336561033,0.000530372456964,-0.00266339475743,0.0,0.0,10.5990923333,-7.98047983333,0.0124402492175,-0.00936676036776,2.6186125,10.5990923333,-7.98047983333,0.0124402492175,-0.00936676036776,18.5795721667,1,0,-1,0,0,0,negative
41,22,19,1,0,2,3,0,0,51,28,23,-1,0,85,1096,53,31,0.0109489051095,22,53,32,21,7.62193666667,-9.604755,-1.98281833333,0.358875,0,0.00695432177616,0.000336487226277,0.0,-0.00876346259124,-9.04653284672e-06,0.0,0.36879,-0.65946,0,0,10.4299386667,-12.1381247917,-1.708186125,-0.29067,0,0.00951636739659,-0.0110749313793,0.000336487226277,-0.000601697080292,0.0,0.0,10.7987286667,-12.7975847917,0.00985285462287,-0.0116766284595,-1.998856125,10.7987286667,-13.3521897917,0.00985285462287,-0.0121826549194,24.1509184583,0,0,-1,0,0,0,negative
63,18,45,3,0,6,2,0,0,74,21,53,4,0,103,984,80,23,0.0010162601626,57,80,23,57,12.0765013333,-3.496845,8.57965633333,0.090145,0,0.0122728672087,0.000605071138211,0.0,-0.00355370426829,-0.000513460365854,0.0,1.04103,-0.505245,0,0,15.21345875,-5.4810525,9.73240625,0.535785,0,0.015460832063,-0.00557017530488,0.00105795731707,-0.000513460365854,0.0,0.0,16.25448875,-5.9862975,0.0165187893801,-0.00608363567073,10.26819125,16.25448875,-5.9862975,0.0165187893801,-0.00608363567073,22.24078625,1,1,-1,0,0,0,positive
23,20,3,5,0,7,3,0,0,27,27,0,4,0,64,685,34,30,0.00583941605839,4,34,30,4,6.03145,-5.2095075,0.8219425,-0.15831,0,0.00880503649635,0.000808948905109,0.0,-0.00760512043796,-0.00104005839416,0.0,0.55413,-1.19181,0,0,6.878395,-8.50709,-1.628695,-0.63768,0,0.0100414525547,-0.0124191094891,0.000808948905109,-0.00173986861314,0.0,0.0,7.432525,-9.6989,0.0108504014599,-0.0141589781022,-2.266375,7.432525,-9.6989,0.0108504014599,-0.0141589781022,17.131425,0,0,-1,0,0,0,negative
38,15,23,3,0,5,4,0,0,42,29,13,1,0,80,1126,47,33,0.00710479573712,14,47,33,14,10.592295,-4.206465,6.38583,-0.228615,0,0.00940701154529,0.00021391651865,0.0,-0.00373575932504,-0.00041694937833,0.0,0.24087,-1.213695,0,0,11.77392875,-11.57832375,0.195605,-0.972825,0,0.010456419849,-0.0102827031528,0.00021391651865,-0.00107788188277,0.0,0.0,12.01479875,-12.79201875,0.0106703363677,-0.0113605850355,-0.77722,12.01479875,-12.79201875,0.0106703363677,-0.0113605850355,24.8068175,0,0,-1,0,0,0,negative
50,20,30,0,0,4,6,0,0,57,30,27,-2,0,97,812,61,36,0.00985221674877,25,61,36,25,14.02849125,-8.807055,5.22143625,0.73326,0,0.0172764670567,0.00101401477833,0.0,-0.0108461268473,-0.000110985221675,0.0,0.82338,-1.0076,0,0,16.69661375,-14.91972625,1.7768875,-0.18422,0,0.0205623322044,-0.0183740471059,0.00101401477833,-0.00124088669951,0.0,0.0,17.51999375,-15.92732625,0.0215763469828,-0.0196149338054,1.5926675,17.51999375,-15.92732625,0.0215763469828,-0.0196149338054,33.44732,0,0,-1,0,0,0,positive
28,17,11,8,0,9,2,0,0,34,22,12,7,0,67,768,43,24,0.00260416666667,19,43,24,19,8.02352,-7.6509,0.37262,0.695925,0,0.0104472916667,0.0014466796875,0.0,-0.009962109375,-0.00054052734375,0.0,1.11105,-0.999,0,0,10.2405825,-10.804905,-0.5643225,0.11205,0,0.0133340917969,-0.0140688867187,0.0014466796875,-0.00130078125,0.0,0.0,11.3516325,-11.803905,0.0147807714844,-0.0153696679688,-0.4522725,11.3516325,-11.803905,0.0147807714844,-0.0153696679688,23.1555375,0,0,-1,0,0,0,negative
34,14,20,2,0,4,3,0,0,42,22,20,1,0,71,767,46,25,0.00782268578879,21,46,25,21,9.65369,-4.650135,5.003555,0.44598,0,0.0125862972621,0.000698956975228,0.0,-0.00606275749674,-0.000117496740548,0.0,0.9776875,-0.96804,0,0,13.35906,-7.485018125,5.874041875,0.0096475,0,0.0174172881356,-0.00975882415254,0.00127469035202,-0.00126211212516,0.0,0.0,14.3367475,-8.453058125,0.0186919784876,-0.0110209362777,5.883689375,14.3367475,-8.453058125,0.0186919784876,-0.0110209362777,22.789805625,0,1,-1,1,1,1,negative
24,16,8,5,0,6,0,0,0,29,19,10,6,0,54,584,35,19,0.00684931506849,16,35,19,16,5.979435,-6.2270325,-0.2475975,0.6876225,0,0.0102387585616,0.00117743578767,0.0,-0.0106627268836,0.0,0.0,0.8097025,0,0,0,7.6294775,-7.0923775,0.5371,0.8097025,0,0.0130641738014,-0.0121444820205,0.00138647688356,0.0,0.0,0.0,8.43918,-7.0923775,0.0144506506849,-0.0121444820205,1.3468025,8.43918,-7.0923775,0.0144506506849,-0.0121444820205,15.5315575,0,1,-1,0,0,0,negative
56,14,42,0,0,3,3,0,0,59,20,39,0,0,85,892,62,23,0.00560538116592,39,62,23,39,9.73805722222,-6.0417,3.69635722222,0.130455,0,0.0109171045092,0.000712668161435,0.0,-0.00677320627803,-0.000566418161435,0.0,0.6357,-0.505245,0,0,10.5465322222,-7.97716722222,2.569365,0.130455,0,0.0118234666168,-0.00894301258097,0.000712668161435,-0.000566418161435,0.0,0.0,11.1822322222,-8.48241222222,0.0125361347783,-0.0095094307424,2.69982,11.1822322222,-8.48241222222,0.0125361347783,-0.0095094307424,19.6646444444,0,1,-1,0,0,0,positive
27,22,5,4,0,8,4,0,0,31,29,2,4,0,72,685,39,33,0.0,6,39,33,6,8.21946,-13.06356,-4.8441,0.137478333333,0,0.0119992116788,0.00172655961071,0.0,-0.0190708905109,-0.00152586131387,0.0,1.18269333333,-1.045215,0,0,9.30794625,-18.205098,-8.89715175,0.137478333333,0,0.0135882427007,-0.0265767854015,0.00172655961071,-0.00152586131387,0.0,0.0,10.4906395833,-19.250313,0.0153148023114,-0.0281026467153,-8.75967341667,10.4906395833,-19.250313,0.0153148023114,-0.0281026467153,29.7409525833,0,0,-1,0,0,0,negative
28,28,0,5,0,8,3,0,0,31,31,0,5,0,73,730,39,34,0.0,5,39,34,5,8.07801333333,-13.408995,-5.33098166667,1.023655,0,0.0110657716895,0.00188401369863,0.0,-0.0183684863014,-0.000481746575342,0.0,1.46446,-0.36159,0,0,9.25824366667,-15.256908,-5.99866433333,1.10287,0,0.0126825255708,-0.0208998739726,0.00200610958904,-0.000495328767123,0.0,0.0,10.7227036667,-15.618498,0.0146886351598,-0.0213952027397,-4.89579433333,10.7227036667,-15.618498,0.0146886351598,-0.0213952027397,26.3412016667,0,1,-1,0,0,0,negative
81,20,61,-4,0,4,7,0,0,86,27,59,-3,0,124,1363,90,34,0.00513573000734,56,90,34,56,11.3803266667,-5.85798,5.52234666667,-0.165075,0,0.0083494693079,0.000289457079971,0.0,-0.00429785766691,-0.000410568598679,0.0,0.43579,-0.559605,0,0,13.3098513333,-7.89177633333,5.418075,-0.123815,0,0.00976511469797,-0.00579000464661,0.000319728539985,-0.000410568598679,0.0,0.0,13.7456413333,-8.45138133333,0.010084843238,-0.00620057324529,5.29426,13.7456413333,-8.45138133333,0.010084843238,-0.00620057324529,22.1970226667,0,1,-1,0,0,0,positive
21,14,7,-1,0,2,3,0,0,26,19,7,-1,0,50,618,28,22,0.00809061488673,6,28,22,6,6.80898,-4.8162,1.99278,-0.339221666667,0,0.0110177669903,0.000210782092772,0.0,-0.0077932038835,-0.000759684466019,0.0,0.260526666667,-0.839221666667,0,0,8.932237,-5.762065,3.170172,-0.578695,0,0.0144534579288,-0.00932372977346,0.000421564185545,-0.00135796386192,0.0,0.0,9.19276366667,-6.60128666667,0.0148750221143,-0.0106816936354,2.591477,9.19276366667,-6.60128666667,0.0148750221143,-0.0106816936354,15.7940503333,0,0,-1,0,0,0,negative
44,14,30,-1,0,4,7,0,0,54,25,29,-3,0,91,784,58,32,0.0114795918367,26,58,33,25,8.66526261905,-4.90917,3.75609261905,-0.246973,0,0.0110526308916,0.000398765306122,0.0,-0.00626169642857,-0.000713781887755,0.0,0.312632,-1.437525,0,0,10.215172619,-8.37371053571,1.84146208333,-1.124893,0,0.0130295569121,-0.0106807532343,0.000398765306122,-0.00183357780612,0.0,0.0,10.527804619,-9.81123553571,0.0134283222182,-0.0125143310405,0.716569083333,10.527804619,-10.5215755357,0.0134283222182,-0.0134203769588,21.0493801548,0,0,-1,0,0,0,negative
30,9,21,0,0,4,4,0,0,32,11,21,0,0,51,895,36,15,0.00335195530726,21,36,15,21,7.4539025,-5.017995,2.4359075,0.035785,0,0.00832838268156,0.000665240223464,0.0,-0.00560669832402,-0.00062525698324,0.0,0.59539,-0.559605,0,0,8.24218,-5.4572675,2.7849125,0.035785,0,0.0092091396648,-0.00609750558659,0.000665240223464,-0.00062525698324,0.0,0.0,8.83757,-6.0168725,0.00987437988827,-0.00672276256983,2.8206975,8.83757,-6.0168725,0.00987437988827,-0.00672276256983,14.8544425,0,0,-1,0,0,0,positive
43,11,32,6,0,8,3,0,0,47,15,32,5,0,73,844,55,18,0.00355450236967,37,55,18,37,10.5524283333,-4.727085,5.82534333333,0.234571666667,0,0.0125028771722,0.00103622827804,0.0,-0.00560081161137,-0.000758299763033,0.0,0.874576666667,-1.00974166667,0,0,11.9652765833,-7.13103666667,4.83423991667,-0.135165,0,0.0141768679897,-0.00844909557662,0.00103622827804,-0.00119637638231,0.0,0.0,12.83985325,-8.14077833333,0.0152130962678,-0.00964547195893,4.69907491667,12.83985325,-8.14077833333,0.0152130962678,-0.00964547195893,20.9806315833,0,0,-1,0,0,0,negative
36,27,9,3,0,7,4,0,0,43,37,6,3,0,91,971,50,41,0.00514933058702,9,50,41,9,7.17741,-10.377705,-3.200295,-0.00951833333333,0,0.00739177136972,0.000430789564023,0.0,-0.0106876467559,-0.000440592173018,0.0,0.445803333333,-0.900308333333,0,0,9.813745,-14.458745,-4.645,-0.454505,0,0.0101068434604,-0.0148905715757,0.000459117748026,-0.000927197047717,0.0,0.0,10.2595483333,-15.3590533333,0.0105659612084,-0.0158177686234,-5.099505,10.2595483333,-15.3590533333,0.0105659612084,-0.0158177686234,25.6186016667,0,0,-1,0,0,0,negative
